"Month","Tmin","Tmax","Dynamic_Model","GDH"
10,-10,-5,1.50005602967421e-05,0
10,-10,-4,6.99214556365361e-05,0
10,-10,-3,0.000325692785935533,0
10,-10,-2,0.00150770766353638,0
10,-10,-1,0.00688237191647012,0
10,-10,0,0.0302311882099804,0
10,-10,1,0.117149566243102,0
10,-10,2,0.32345381759368,0
10,-10,3,0.52705647275977,0
10,-10,4,0.559455590484028,0
10,-10,5,0.574664685024286,0.236357117202755
10,-10,6,0.60224101998575,1.2830626021957
10,-10,7,0.612852752749896,3.42122748884512
10,-10,8,0.613954801121465,6.75990189986598
10,-10,9,0.638179716574719,11.3569473348666
10,-10,10,0.627208885680538,17.2169967879333
10,-10,11,0.624589252386385,24.2662089965321
10,-10,12,0.626784909541779,32.4130715170159
10,-10,13,0.609827664626104,41.5453937572533
10,-10,14,0.607362060766149,51.5162097287929
10,-10,15,0.553657145915443,62.1618706372503
10,-10,16,0.55376662302108,73.3031217113592
10,-10,17,0.532019302091294,84.7512014369224
10,-10,18,0.498368451609809,96.3115107197502
10,-10,19,0.475033720297907,107.792279266636
10,-10,20,0.442583256896938,119.007738943953
10,-10,21,0.393631625472884,129.778558941775
10,-10,22,0.176312834468641,139.937270931951
10,-10,23,0.0611665374602473,149.32478113653
10,-10,24,0,157.798486225752
10,-10,25,0,165.23660460901
10,-10,26,0,166.958209115934
10,-10,27,0,164.006836622491
10,-10,28,0,158.898823708124
10,-10,29,0,151.798735780394
10,-10,30,0,143.548681098757
10,-9,-5,1.61401149426279e-05,0
10,-9,-4,7.36653810633277e-05,0
10,-9,-3,0.000338892491103756,0
10,-9,-2,0.00155645967505441,0
10,-9,-1,0.0070677448266566,0
10,-9,0,0.0309397033255259,0
10,-9,1,0.11970601366458,0
10,-9,2,0.330780352902211,0
10,-9,3,0.536997529760316,0
10,-9,4,0.572990660866894,0
10,-9,5,0.587169290381739,0.244299782093462
10,-9,6,0.615659164893335,1.32598099493588
10,-9,7,0.620392788065457,3.52791825436571
10,-9,8,0.635415982623556,6.95590142522956
10,-9,9,0.647021445456607,11.6754689642622
10,-9,10,0.630791371613155,17.6727196346779
10,-9,11,0.64287965313936,24.8700473578166
10,-9,12,0.635082014405773,33.1834634921965
10,-9,13,0.627354092207587,42.4884508576767
10,-9,14,0.597682148789279,52.6358154917048
10,-9,15,0.572355195342599,63.45737170991
10,-9,16,0.570862843570544,74.7707102301068
10,-9,17,0.535646201278409,86.3835546514628
10,-9,18,0.512728714801919,98.1022196997176
10,-9,19,0.482768284105543,109.735582730145
10,-9,20,0.449691944608405,121.095557224176
10,-9,21,0.391468225691874,132.001290288362
10,-9,22,0.190871478500507,142.277116833674
10,-9,23,0.0563172659554018,151.76210234093
10,-9,24,0,160.314507495455
10,-9,25,0,167.817768566109
10,-9,26,0,169.480842585487
10,-9,27,0,166.566056897933
10,-9,28,0,161.330142185511
10,-9,29,0,154.113886786564
10,-9,30,0,145.730979752064
10,-8,-5,1.80661515979372e-05,0
10,-8,-4,7.92447130051973e-05,0
10,-8,-3,0.000356942648904218,0
10,-8,-2,0.00161908916854544,0
10,-8,-1,0.00729417969200563,0
10,-8,0,0.0317671131021507,0
10,-8,1,0.122555629936638,0
10,-8,2,0.338531760405132,0
10,-8,3,0.546924670361145,0
10,-8,4,0.583707056885117,0
10,-8,5,0.600191513329011,0.25316892356617
10,-8,6,0.623776159771978,1.37382514064541
10,-8,7,0.624253179129604,3.64419053405048
10,-8,8,0.655952202260701,7.17220240846325
10,-8,9,0.651510172087548,12.0225083479682
10,-8,10,0.644722454351378,18.1618350204794
10,-8,11,0.649997069992345,25.5220756286046
10,-8,12,0.647899755544596,34.0112780897941
10,-8,13,0.63602134843596,43.4986939671528
10,-8,14,0.598618037700396,53.8314153088713
10,-8,15,0.594190619024346,64.8371343046128
10,-8,16,0.570508940692109,76.3297044170085
10,-8,17,0.548992654973297,88.1171539226265
10,-8,18,0.523479780709374,100.006497674947
10,-8,19,0.463969171935019,111.804230570379
10,-8,20,0.40306754445962,123.318612225108
10,-8,21,0.381950293876295,134.360432876297
10,-8,22,0.221477932428661,144.752866157804
10,-8,23,0.069939294283575,154.33750690097
10,-8,24,0,162.979193406293
10,-8,25,0,170.563892630145
10,-8,26,0,172.179977146784
10,-8,27,0,169.281350003758
10,-8,28,0,163.92353581379
10,-8,29,0,156.580449798575
10,-8,30,0,148.063312672207
10,-7,-5,2.19696172859516e-05,0
10,-7,-4,8.87051399887866e-05,0
10,-7,-3,0.000383939620257795,0
10,-7,-2,0.00170503092020427,0
10,-7,-1,0.0075856983998014,0
10,-7,0,0.0327759459578697,0
10,-7,1,0.125830245086274,0
10,-7,2,0.346959633237196,0
10,-7,3,0.556870034450156,0
10,-7,4,0.591026077181413,0
10,-7,5,0.615467984648754,0.263159922478078
10,-7,6,0.638274387955364,1.42733388007164
10,-7,7,0.635949682623144,3.77161502242087
10,-7,8,0.667469426608135,7.41207537289406
10,-7,9,0.65551079159322,12.4002691011674
10,-7,10,0.662440619492537,18.6925186089848
10,-7,11,0.665533130721835,26.2285935377521
10,-7,12,0.662695789405529,34.9038437164111
10,-7,13,0.626291868345245,44.5843626141735
10,-7,14,0.623366816256094,55.1120366226253
10,-7,15,0.60507094079987,66.3106210854661
10,-7,16,0.581659009323795,77.993616596003
10,-7,17,0.557875775327994,89.9698104809478
10,-7,18,0.507522708023528,102.043687957735
10,-7,19,0.436910546490981,114.015463039233
10,-7,20,0.406174339284331,125.685670548817
10,-7,21,0.400764652642253,136.864858440751
10,-7,22,0.23268968457514,147.381362022605
10,-7,23,0.0953092327226397,157.082553646661
10,-7,24,0,165.8298519113
10,-7,25,0,173.502963004913
10,-7,26,0,175.073202486461
10,-7,27,0,172.173529746818
10,-7,28,0,166.692757591281
10,-7,29,0,159.205440087999
10,-7,30,0,150.587925035938
10,-6,-5,3.17957117374157e-05,0
10,-6,-4,0.000107896843051726,0
10,-6,-3,0.000429834070564719,0
10,-6,-2,0.0018338955077752,0
10,-6,-1,0.0079862250256713,0
10,-6,0,0.0340687776475504,0
10,-6,1,0.129734369800578,0
10,-6,2,0.356249406494045,0
10,-6,3,0.566360640268008,0
10,-6,4,0.597781048566121,0
10,-6,5,0.619671981125928,0.27458663364748
10,-6,6,0.645591729887082,1.48731425851844
10,-6,7,0.659154124328881,3.91350296760282
10,-6,8,0.67413350027529,7.67858029543604
10,-6,9,0.663374929786687,12.8113941706275
10,-6,10,0.675914821356474,19.2733672753189
10,-6,11,0.682917334464166,26.9967355293159
10,-6,12,0.656513603619168,35.8704836724698
10,-6,13,0.642419681262102,45.7552206241876
10,-6,14,0.630554207474179,56.4883044853532
10,-6,15,0.607644399507176,67.8925428729092
10,-6,16,0.589118338255765,79.7822477014903
10,-6,17,0.540282829029455,91.9632217149545
10,-6,18,0.481761769155341,104.230871933171
10,-6,19,0.470242256902144,116.378971814959
10,-6,20,0.419104554901284,128.209961887151
10,-6,21,0.406315309471548,139.541666490563
10,-6,22,0.259029627395718,150.202727926565
10,-6,23,0.105782153818293,160.032875974017
10,-6,24,0,168.889487831413
10,-6,25,0,176.651633653672
10,-6,26,0,178.178584354488
10,-6,27,0,175.274138270621
10,-6,28,0,169.679428166946
10,-6,29,0,162.06538057888
10,-6,30,0,153.318332116106
10,-5,-5,6.20800965265855e-05,0
10,-5,-4,0.000156060084032127,0
10,-5,-3,0.000522952417514694,0
10,-5,-2,0.00205322336420671,0
10,-5,-1,0.00858690756843209,0
10,-5,0,0.035833920964948,0
10,-5,1,0.134618518752858,0
10,-5,2,0.36677968678076,0
10,-5,3,0.575342755499759,0
10,-5,4,0.604375733634617,0
10,-5,5,0.636753529004869,0.28786277904861
10,-5,6,0.656171993868979,1.55473834760643
10,-5,7,0.6781964149793,4.07468510936068
