"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2017/2018",2018,120,120,100,48.1826490663803,197.003873392967,81.5120848604667,63.2775905030204,96.5846939106113,1836.53330892989,1605.5,1416.28915787601,1714.5,1535,1517,1526.5,79.2721858307759
"2018/2019",2019,120,120,100,49.5268834694874,180.023099803583,77.5902933550435,62.9951725963954,96.5676559190591,1952.67033243674,1706.5,1576.87482399433,1801.5,1696.5,1543,1684,83.1716001425025
"2019/2020",2020,120,120,100,45.206283548861,205.543366275009,66.1365091043631,55.2595489692995,91.7258357099874,1980.60853817788,1824,1737.51469900416,1833.5,1857.5,1459,1821.5,85.2038447398972
"2020/2021",2021,121,121,100,52.2539592281887,222.423345524675,80.5562416005691,70.9250999628991,101.260568885618,1855.85218641968,1564,1379.58730263622,1740,1485.5,1586,1485,82.6222898820147
"2021/2022",2022,120,120,100,45.0133595853946,179.50034790046,76.481718977408,60.5960775817244,95.0102565632321,1756.21917352146,1481.5,1273.38730934964,1608,1472,1447,1411.5,75.5644880947366
"2022/2023",2023,120,120,100,55.9238576242312,215.562234868555,72.4597776233006,70.6612410956943,98.0246745734606,2184.03468710644,1971,1759.3815722115,2064,1901.5,1837,1897.5,87.740228547299
"2023/2024",2024,120,120,100,49.0820372675665,231.493423736483,63.8700931132114,58.1843156052696,91.4474126168071,2074.50924775026,1922.5,1783.89421164806,1921.5,1927,1566,1888.5,85.3929280834241
"2024/2025",2025,121,121,100,52.4478076658318,220.924946314441,74.9275118664172,67.0109448147454,97.9698756150909,2097.28718926682,1840,1695.26213463708,1976,1811.5,1709,1807.5,85.6880507755486
"2025/2026",2026,120,120,100,34.6792705655418,168.388443887194,93.9623142064446,49.5643174817299,96.9536393212187,1477.88608395973,1210.5,1063.08301047152,1365,1147.5,1228,1143,71.816026822301
"2026/2027",2027,120,120,100,46.8046982052442,222.533316730499,67.7328406618639,60.4268758771894,94.5630270019218,2005.09476133509,1806.5,1698.65409097685,1863,1807,1498,1789.5,86.72530494073
"2027/2028",2028,120,120,100,55.3208021840888,199.699463268575,86.2892102882523,75.3444992896122,102.758773162655,1986.51425911095,1621,1390.64122785385,1847,1540.5,1804,1540.5,80.5952645673487
"2028/2029",2029,121,121,100,48.8761265670997,238.605446269524,72.3929933696769,62.3719348160871,96.68192799469,1902.43957433355,1686,1504.23960840526,1797.5,1627.5,1552,1620,82.0834991470006
"2029/2030",2030,120,120,100,43.0031044481725,190.073805568566,77.0828503385973,57.5984830959018,96.0278530155082,1805.4190888989,1550.5,1425.50832906082,1677.5,1528.5,1396,1507.5,80.3550800189819
"2030/2031",2031,120,120,100,54.652043522194,239.321740161683,73.1194540397122,67.2378491954634,96.5984277064148,1922.46802487694,1690,1541.88555587102,1781.5,1674.5,1536,1661.5,82.7688783537906
"2031/2032",2032,120,120,100,53.4257610661492,244.753421900468,67.142343160824,62.6933276365229,93.8064629758586,2050.51888928401,1898.5,1778.73323375773,1935,1893.5,1571,1884.5,85.9859515224834
"2032/2033",2033,121,121,100,47.409880908431,193.427201647671,84.6063674713999,65.3025647830871,101.134966457401,1831.45509858288,1538,1385.49495261174,1687.5,1479.5,1537,1479.5,80.9448931478264
"2033/2034",2034,120,120,100,45.975318768922,209.747904294248,80.0219256357701,60.2709251804577,96.0597681924351,1767.17926520712,1517.5,1335.97731677761,1638,1449.5,1462,1429,77.387341204867
"2034/2035",2035,120,120,100,44.0188461701172,181.00274841514,78.5489622017508,58.3972021242731,95.7821127575767,1777.2807835017,1516,1347.12627864719,1640,1473.5,1449,1440,78.1324910041221
"2035/2036",2036,120,120,100,44.8853637824852,199.02798801084,75.9485747774928,57.0359547565512,94.3201524696843,1899.30927445833,1670,1592.97257643371,1748.5,1671,1416,1664,83.8389512600252
"2036/2037",2037,121,121,100,48.6996820267256,204.394646958814,82.1136881394863,68.3386186303216,101.31431537516,1877.71879142731,1566.5,1379.00971385964,1749,1509,1606,1496,79.7390514728377
"2037/2038",2038,120,120,100,49.3236324774063,197.129099854704,73.4210375197401,61.9980366745484,95.0500167600395,1971.83027754036,1758,1645.4064185858,1842,1730,1566,1723,83.8364918039942
"2038/2039",2039,120,120,100,39.9225769249491,196.576531770246,65.1709383093201,50.1043804721917,90.4579356304089,2035.33447913395,1903.5,1868.95621046435,1894,1937,1443,1925,88.6121628002329
"2039/2040",2040,120,120,100,54.477436700718,222.683903312255,69.8847099151691,67.2034032316319,95.7560063001065,2058.132769131,1836,1654.07519069699,1922.5,1803.5,1631,1779,85.0052551257713
"2040/2041",2041,121,121,100,52.4461228290916,230.63539433442,70.996479451781,65.6769540238372,96.3941110737852,2133.6347394991,1945.5,1777.92887818396,1998,1912.5,1722,1908,87.5496966145593
"2041/2042",2042,120,120,100,42.6134022621321,155.449372673282,72.0855282948345,48.8483128920711,88.1144031179851,1995.41465101248,1875.5,1868.42077063654,1833,1928,1340,1913,86.1078701278684
"2042/2043",2043,120,120,100,52.4585523796126,225.419457735683,81.0058813800001,71.0890151541561,101.883286914907,1886.4114369422,1525.5,1341.69009321531,1744.5,1455,1648,1449.5,81.6730301980888
"2043/2044",2044,120,120,100,58.5471839290988,245.721615614621,69.6128648403191,68.1615132825863,95.6718492075887,2190.53963892066,1989,1851.61819787679,2051,1997.5,1740,1987.5,88.6110916640664
"2044/2045",2045,121,121,100,49.1867831116746,202.429632480457,87.0594754359538,65.2674361609494,99.8251371000195,1827.05945201093,1551,1386.85572386931,1696.5,1517,1554,1514,79.4972705442706
"2045/2046",2046,120,120,100,47.3402636108495,212.962608012658,75.1410101170296,61.2571033666728,95.8241619291536,1842.99667870352,1608,1417.21435729832,1703.5,1590.5,1494,1541.5,80.2489529987142
"2046/2047",2047,120,120,100,46.7791123372427,194.876444007338,83.8845156675064,56.7518232357007,93.4290826073934,1854.32542112708,1668.5,1517.48304124455,1734,1649,1487,1639.5,79.9379215784411
"2047/2048",2048,120,120,100,58.0999096053918,220.237951622496,76.4753043496461,73.3057775427253,100.059143266523,2115.18390041182,1835.5,1649.55962991768,1973.5,1782.5,1775,1782.5,84.9760700562483
"2048/2049",2049,121,121,100,58.1973321376359,236.655712523659,78.114851871554,75.023211386535,102.053590911179,1968.28214657563,1678,1455.65281695842,1847.5,1601.5,1684,1598.5,81.4515120951964
"2049/2050",2050,120,120,100,59.6165335953496,236.194643100174,82.9997591492732,80.1022473373646,104.26806388285,1956.61615156854,1561,1323.47110838209,1842,1458,1793,1458,81.9238073918741
"2050/2051",2051,120,120,100,49.0010535545095,210.356940986979,74.6929530528289,63.9111948658111,96.3893290613052,1826.49025666231,1540,1353.02435455483,1690,1440.5,1508,1419,79.0589575906715
"2051/2052",2052,120,120,100,46.742472006807,202.912281195493,72.7775717497942,54.9360244508764,89.6962313506506,1919.65353758642,1768.5,1625.1134591571,1767,1767.5,1451,1728,81.1229447563837
"2052/2053",2053,121,121,100,47.1971779656408,193.600458293786,73.1362251010133,57.898874072079,92.8995952392568,1990.67648003742,1812.5,1675.9659491817,1854.5,1784,1557,1759.5,83.4340811690909
"2053/2054",2054,120,120,100,46.726936668573,207.254971282084,68.5255879647436,59.5815589842651,93.6998211830434,2083.43585600279,1901.5,1773.39200100126,1945.5,1883.5,1624,1875,86.7318363627764
"2054/2055",2055,120,120,100,51.2643492375917,209.638005602596,75.0202306420965,64.0316227980479,96.970412517572,2021.42413827009,1809,1642.30063348274,1885,1768,1623,1765.5,83.7104414092701
"2055/2056",2056,120,120,100,51.2925197835353,206.96063813584,72.7123633670156,66.1992241025689,95.1498921945881,1887.30212253518,1544,1301.4949399288,1694,1534.5,1599,1435,77.491472735519
"2056/2057",2057,121,121,100,45.2743989791176,195.992829101535,81.606039551251,60.0490323052417,97.8986326712808,1881.81823603113,1641.5,1476.93752506774,1755,1604.5,1532,1599,78.2520749851046
"2057/2058",2058,120,120,100,60.0752436625892,242.65126720707,69.6206035381281,70.1498728184853,95.706253632457,2167.94377162502,1956,1817.47905445845,2022,1960,1730,1950.5,88.7553149168061
"2058/2059",2059,120,120,100,50.3613372687742,222.772167457025,82.8802894030007,67.1750708662466,99.3042521885125,1865.83157513177,1552,1382.21829324063,1731,1490,1586,1486,79.1928699586861
"2059/2060",2060,120,120,100,45.3016197193954,197.068988298671,72.5264640024696,55.3709716391783,92.2406288647043,1872.37377202261,1686.5,1584.13577537953,1738,1672.5,1431,1649.5,82.8018480707142
"2060/2061",2061,121,121,100,48.4579238582767,221.365541346512,66.7972564132233,59.9191972139505,93.0440978972507,1921.16856752386,1721,1576.551984211,1767.5,1711,1438,1658,81.1375394818351
"2061/2062",2062,120,120,100,48.8404004711372,194.582076499823,86.7121389242082,68.668978948037,101.816167832746,1905.4645383243,1551,1318.92309036164,1769,1456,1734,1454.5,78.6597450896807
"2062/2063",2063,120,120,100,52.4703025744367,227.729921687207,78.7483006012664,69.2171736210148,100.131576071945,1949.72904068403,1663,1410.38839298173,1821.5,1581.5,1712,1566.5,81.295094150435
"2063/2064",2064,120,120,100,43.0202666893247,186.150320394453,78.4475804336258,61.4567991400986,97.7494396484457,1852.40946809878,1591.5,1475.20932255759,1731.5,1575.5,1498,1568.5,83.1903625166906
"2064/2065",2065,121,121,100,52.4571321620254,229.235186868138,72.8564073221349,65.4390511869001,97.7281031704894,2109.49931828352,1884.5,1717.95375410746,1976,1850.5,1701,1849,88.1689765259816
"2065/2066",2066,120,120,100,64.0690426119039,263.532527580848,67.9502077343211,73.9660286213382,96.8885992500489,2270.27483800796,2067.5,1907.42107891073,2145,2063,1825,2063,89.2016224955223
"2066/2067",2067,120,120,100,49.0286598938982,206.224495790459,85.1196638139656,64.8566112234787,99.2814403774379,1784.82844407362,1504.5,1314.33960861431,1668.5,1430,1545,1425.5,78.0501337302594
"2067/2068",2068,120,120,100,44.1628984071468,197.023407456548,64.7234879943707,52.4767701575281,90.7284797862257,1900.75328324319,1762,1744.6117302988,1739.5,1794.5,1259,1786.5,86.6611908013256
"2068/2069",2069,121,121,100,48.359664336956,203.458084407575,76.1353490464596,63.5439207234199,98.1813207437821,1900.40871875649,1671.5,1551.54336614784,1790,1655.5,1500,1651,83.1533361475849
"2069/2070",2070,120,120,100,48.6086380800501,225.940061377884,73.7175836395436,57.762761878112,94.5212473120801,2006.14636169406,1822,1710.53458878885,1868.5,1813.5,1573,1812,84.7759750474142
"2070/2071",2071,120,120,100,43.8925862777021,202.264502524359,72.9211479647502,61.0795271250593,96.6900661963465,1904.83043210852,1645.5,1463.04885583849,1783,1570.5,1539,1551,81.1794354214544
"2071/2072",2072,120,120,100,45.3749043706885,182.967534817523,79.0406947640011,60.2264619617426,96.9908109801433,1820.56860007287,1599,1427.56974621857,1682,1527,1459,1520,78.4053870214775
"2072/2073",2073,121,121,100,43.2495444453053,209.335088515734,66.1921940121803,48.2095748869484,88.4161421997035,1969.94137033913,1849,1781.79020085994,1807,1890,1397,1851.5,87.1330173071874
"2073/2074",2074,120,120,100,42.0501811679447,177.589448279284,79.72106561453,53.4005705710513,92.0981242667503,1650.76196622432,1426.5,1228.31987991472,1478.5,1431.5,1321,1354.5,74.0490544281038
"2074/2075",2075,120,120,100,38.2309739292864,188.235269312043,69.900114999275,51.9482411144201,92.6768516732909,1781.5861815862,1565,1498.55359318152,1615,1573,1278,1536.5,80.0654864258195
"2075/2076",2076,120,120,100,51.5065215812543,232.94173651284,64.2456404261617,60.7210923277873,92.1642927421878,2117.9893385352,1964.5,1865.98068383167,1956.5,1970.5,1569,1955.5,88.7293900364839
"2076/2077",2077,121,121,100,52.311957909055,224.759736331459,81.0200141569604,72.4194945732078,102.702137304564,1934.723049022,1602.5,1387.42914127004,1821,1531,1690,1526,81.8522407126911
"2077/2078",2078,120,120,100,52.7009634854933,213.356368244782,81.7438568373085,68.359099843582,99.6694671895327,1978.42559110414,1681,1491.12490831132,1851,1620,1718,1619.5,82.2914226952089
"2078/2079",2079,120,120,100,57.9896085527342,203.197797981246,76.5527698166019,68.8687144943395,96.3972495781893,2096.31455126905,1878.5,1738.73431830669,1951.5,1856.5,1706,1849.5,86.4590544514922
"2079/2080",2080,120,120,100,53.0627901686308,217.107056389216,68.6657113096722,63.7850777126679,93.9770002816754,2104.8696960581,1877,1792.39563092579,1971,1889,1646,1870,86.4890684796537
"2080/2081",2081,121,121,100,39.5982487380471,182.382987746888,77.3644232499406,53.247365187185,94.9271096223376,1892.40894224425,1684,1608.85806332449,1734.5,1687.5,1412,1679.5,83.1202284794344
"2081/2082",2082,120,120,100,54.4784143023868,224.379998070751,71.3192736213382,65.902588272909,94.6079846601956,2045.30338103225,1849.5,1662.96715326019,1923,1819.5,1690,1783.5,83.6643576359984
"2082/2083",2083,120,120,100,46.7285704654948,195.272911030863,72.4204622762275,56.0559991905872,92.5631116262862,1963.48401203536,1765,1664.34025776496,1798.5,1768,1484,1741,83.6745125969137
"2083/2084",2084,120,120,100,55.2838473183456,238.386491467928,75.7970528532722,70.8970322437998,99.4908040431813,1982.90056740731,1730.5,1536.13482069465,1860,1670.5,1646,1670,82.8974357117531
"2084/2085",2085,121,121,100,52.5707976937661,206.60324876472,77.3516477070162,65.4932292380777,98.4198888474034,1995.04475671327,1725,1591.32893573264,1840,1735.5,1595,1713,79.8217396453601
"2085/2086",2086,120,120,100,50.5935912224961,215.669543544134,75.5082411511833,63.6437865771444,96.8914724610891,1926.74478138896,1700,1534.88839948572,1797,1650,1508,1648,84.5563301570655
"2086/2087",2087,120,120,100,53.6023770219248,224.215029917944,77.5646611553396,69.1805127076196,99.1884039300524,1971.35667120013,1677.5,1500.23672344712,1844.5,1643.5,1678,1633.5,83.5121237318381
"2087/2088",2088,120,120,100,45.7446714366789,182.375302081863,81.1226044975523,59.4371448972641,95.2655761585346,1850.91636483034,1632,1472.41655958731,1732,1577,1496,1568.5,80.5930181449712
"2088/2089",2089,121,121,100,53.5825711040915,232.019946617194,74.888473131178,65.4562657012863,97.681004281869,2009.8868214782,1774,1601.92371654591,1874,1735.5,1656,1729,84.9909302106425
"2089/2090",2090,120,120,100,61.419927525706,250.379507432411,78.0549793413671,76.8722381949512,101.230366163401,2024.27412565402,1759,1500.70697030726,1911.5,1674,1793,1671.5,82.1574582539488
"2090/2091",2091,120,120,100,43.1492059891507,184.379874403375,80.4090507824167,61.3603039401339,98.9639450932209,1789.20343032293,1462.5,1375.42062862496,1659,1441,1421,1439,81.9707671511078
"2091/2092",2092,120,120,100,56.4452686989519,215.85319548247,79.3310996096306,74.0067854249445,101.675230005662,2072.14054135047,1784.5,1528.32185034663,1945.5,1694.5,1776,1694,84.0266806138679
"2092/2093",2093,121,121,100,41.781064363209,184.952765569129,74.6152578236974,53.2865193006119,93.1588410761352,1890.01962388633,1731.5,1653.96784727007,1768.5,1722.5,1412,1711,84.8949721843765
"2093/2094",2094,120,120,100,32.8235025469105,154.302164150959,79.6143289191289,47.3672597282849,93.9584898730073,1649.4670531163,1431.5,1354.62538374431,1506.5,1393,1169,1388,79.5901710691414
"2094/2095",2095,120,120,100,60.2494825534528,235.346098076607,73.473243133918,76.0137899036373,99.7123431392427,2140.65330227319,1887.5,1701.7324802142,1986.5,1837,1773,1835,86.6322551018238
"2095/2096",2096,120,120,100,56.2322012331622,234.820152229119,68.3845227863601,65.9926240992691,92.8595490414108,2037.22687559522,1841,1640.08002523558,1891,1807.5,1650,1762,80.6733213085972
"2096/2097",2097,121,121,100,39.5712239449417,190.779410241968,71.5211258060559,56.2761037853875,92.9923740455957,1659.84054769698,1356.5,1171.04932463463,1495.5,1342.5,1320,1238.5,71.4678955814561
"2097/2098",2098,120,120,100,41.8001223560923,185.13506693076,79.1431650099197,55.1068662182182,95.7372372839498,1756.00503112149,1530.5,1397.87151099819,1643,1494,1364,1478.5,79.3967014374975
"2098/2099",2099,120,120,100,51.5501578010987,218.210114581941,75.3542746295679,63.9496455666108,95.1309453451866,2014.83292688365,1830.5,1686.41041139382,1868.5,1816,1601,1810,83.8955575749787
"2099/2100",2100,120,120,100,58.808533383882,229.14690607078,70.5442324497369,70.7208785152898,96.2304022856414,2239.69244775007,2027.5,1809.45939193849,2095,2005.5,1886,1983,87.080628391137
"2100/2101",2101,120,120,100,46.0886419073047,208.152248240164,74.4562883174732,59.2241502769601,95.071854537835,1961.44018346205,1743.5,1652.90755935136,1821,1727.5,1494,1727.5,85.8962547509454
