"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2014/2015",2015,120,120,100,38.7244612607633,152.771484883758,62.2042374680371,44.5158074630525,84.4462500830417,1812.95790432375,1697.5,1644.11884474007,1633,1768,1201,1681.5,79.8780116430962
"2015/2016",2016,120,120,100,35.6300195117864,146.515837162056,64.3927172468504,46.5101812459015,87.5139132161068,1775.42357414311,1693.5,1572.22635910245,1653.5,1692.5,1237,1636,79.8655069177737
"2016/2017",2017,121,121,100,36.0631437408323,163.871488000254,61.259845235573,44.5480803990678,85.3785295579817,1753.3938175958,1589,1477.11741321423,1535.5,1648,1172,1523.5,77.4597044208451
"2017/2018",2018,120,120,100,43.8198973056641,172.821317328104,69.8175524017706,52.4843570669759,88.2745412770647,1821.8703958411,1664,1555.51502209661,1672,1669,1341,1608.5,79.8318470128911
"2018/2019",2019,120,120,100,42.8174599295525,155.409266892755,66.0728250282374,50.731749533312,88.0175830145772,1870.86712677338,1762,1672.35007426222,1767,1764,1330,1724,81.5347252060646
"2019/2020",2020,120,120,100,32.2950452285941,142.72819667412,56.4789324004826,38.2952363864533,81.2731188485278,1707.37585546552,1599,1611.78875555562,1486.5,1690.5,974,1589,81.181696855991
"2020/2021",2021,121,121,100,54.6000539379233,225.829061762273,68.6611694474025,61.9040104573715,92.7353065783066,1951.93621225667,1788.5,1659.64804889847,1843,1758,1513,1736.5,83.0769451696306
"2021/2022",2022,120,120,100,37.7229918325799,153.156475284279,65.7687179298737,48.1213740118397,86.0277115313827,1718.23865608113,1489,1345.95443615889,1457,1570,1291,1408,72.232882661639
"2022/2023",2023,120,120,100,44.2891960930727,152.621750265066,61.9509546952865,49.5384361126067,86.3288095624572,1978.1780427331,1909.5,1898.45317286713,1850,1951.5,1328,1927.5,86.3207059406209
"2023/2024",2024,120,120,100,35.095130503876,160.515979187524,54.5477473301869,38.373027345827,79.7172137308791,1776.31048755917,1712,1671.59967021528,1614,1777.5,1107,1665,78.6319299510192
"2024/2025",2025,121,121,100,43.9807436878182,171.933812854154,63.8400075734546,50.0331362725361,87.9446996847121,2031.45023626217,1947,1914.17711193435,1910.5,1991,1381,1971,87.6502581062041
"2025/2026",2026,120,120,100,39.3398427000692,162.159004734252,80.0075323689926,53.9198741216954,93.7440188359959,1702.68264608689,1485,1319.05736848681,1586.5,1431,1354,1401.5,76.7900965752128
"2026/2027",2027,120,120,100,38.3853683378447,175.528978460237,57.8004097549678,43.540161647918,83.634731120796,1787.43213080027,1746,1701.54972908059,1681.5,1792.5,1137,1736.5,83.2497402398399
"2027/2028",2028,120,120,100,51.012743401936,174.233433244395,73.8807805288423,61.2300764533213,94.1314307021511,2091.81604792633,1887,1791.06348992251,1958.5,1886.5,1595,1880,87.3934079413948
"2028/2029",2029,121,121,100,44.2598931450871,193.146183700147,61.9914339640282,51.9190306721724,87.0763082150206,1819.46747737193,1698,1549.70741955,1670.5,1716,1330,1625,79.8938170106585
"2029/2030",2030,120,120,100,42.0644888186004,167.360161978905,65.3744892814677,49.9770020904454,87.9141977433859,1843.73393885976,1703.5,1596.87283658218,1728.5,1684,1328,1635,80.3008290703451
"2030/2031",2031,120,120,100,43.5519930508407,212.499508771764,62.3828692299865,48.7692247601883,86.939322357099,1894.05533548108,1776.5,1749.46808682548,1731,1845,1261,1800.5,82.1439088889269
"2031/2032",2032,120,120,100,36.1853675302617,177.595924721496,57.4279420152358,40.8555790725133,83.2871809219958,1788.14457308217,1719.5,1704.14097690043,1652,1739,1108,1685.5,83.7460118650879
"2032/2033",2033,121,121,100,46.303953055692,182.786550052662,72.2639895555237,56.9795328141558,93.5053925937511,1932.79616416106,1777.5,1699.40241438567,1798.5,1772,1399,1764,85.5421252690412
"2033/2034",2034,120,120,100,39.9617749435102,178.643569877213,68.7662262287215,50.2276482811731,88.2694203176394,1764.58562440288,1600.5,1453.35434760313,1612,1604,1320,1519.5,77.8615789232426
"2034/2035",2035,120,120,100,39.163496980165,148.666788857106,66.9237096342229,49.6220473895468,88.003802810015,1785.43777144585,1583,1459.24972657875,1610.5,1615.5,1292,1521.5,76.1747377912634
"2035/2036",2036,120,120,100,37.03834735663,153.831728910635,64.6975218870571,42.9484779153187,85.3481451151951,1742.1735479113,1667.5,1611.26014177685,1648.5,1668,1150,1626,79.7658015681818
"2036/2037",2037,121,121,100,46.4616321376484,185.284876123865,70.4929370280464,57.4499087986068,92.7024099804613,1939.66063386298,1764,1650.02931391772,1788.5,1770,1435,1735,83.8022250088416
"2037/2038",2038,120,120,100,34.0354369760833,144.236120685672,63.1055633524205,41.3746241259364,84.7820850056012,1731.92718831486,1667,1621.27086999538,1609.5,1692.5,1108,1638.5,79.6553675239275
"2038/2039",2039,120,120,100,28.8639272860925,118.294852002359,55.5222042460696,32.6786197238199,79.3128934616667,1697.52307739441,1713.5,1711.45291358668,1610,1728,969,1668,80.4538527308541
"2039/2040",2040,120,120,100,47.0018055059059,189.279865133367,59.6618208276476,51.0197318603013,84.8331149639217,1945.604694016,1859,1769.20014743513,1788,1896.5,1395,1817.5,82.906208890402
"2040/2041",2041,121,121,100,42.9770402250365,171.824757347887,60.4978089346978,47.178420297122,85.6347446569095,1988.36261237432,1930.5,1895.14875591424,1839,1978,1274,1929.5,87.776205494275
"2041/2042",2042,120,120,100,26.3697264099892,93.4486333064623,61.7026497917777,29.9600350031216,77.9105819148099,1543.48407734474,1545,1556.61936493259,1430.5,1600.5,808,1507.5,74.1371319724176
"2042/2043",2043,120,120,100,52.5219868834118,212.142252499935,68.9648580215759,62.8127352830186,94.170049632573,2094.28327736708,1914.5,1774.93261644534,1948,1881.5,1630,1871.5,86.0861921286632
"2043/2044",2044,120,120,100,35.1442805355347,161.098574051281,59.6959364686314,41.0902394378034,84.6779154614413,1898.96082605673,1860.5,1876.82184068911,1780,1925,1184,1894,86.2744893527324
"2044/2045",2045,121,121,100,45.035867784966,174.624513473321,74.7610043178422,52.4696615414149,91.883020518405,1870.61267629699,1730,1659.8774557325,1727,1741.5,1346,1723.5,81.4821903858001
"2045/2046",2046,120,120,100,40.56302738114,173.247069620473,64.4979873919609,50.203182924686,87.215653184895,1816.45614626304,1600.5,1499.64217020278,1602,1657.5,1309,1555.5,78.1831614359835
"2046/2047",2047,120,120,100,34.1513251804979,141.835563831856,71.4412899356797,41.5473935345111,86.1209727540084,1712.5320359988,1631,1595.13715202363,1595,1652,1151,1607.5,78.6829290953283
"2047/2048",2048,120,120,100,46.1815487822548,176.463276140281,65.4964333026486,54.1318048692338,89.7635454639606,2055.18908703447,1938,1902.85640595858,1919.5,1978,1406,1970.5,89.2456566227602
"2048/2049",2049,121,121,100,50.8287016209159,220.812327422427,66.6888059872397,61.0181129508878,93.0529386902823,2055.55668518096,1875.5,1787.85369479776,1898,1870.5,1529,1852,88.2740794577203
"2049/2050",2050,120,120,100,58.7893008494853,231.658614619301,71.1149382742006,68.3950163485827,95.5518881904804,2177.07650948272,1994,1835.44947098013,2043,1992,1748,1989.5,87.9897628164063
"2050/2051",2051,120,120,100,46.968779620374,195.427333784217,63.817715190984,54.8364017511704,87.5548937032657,1850.92580100489,1723,1485.96662260942,1714,1704,1453,1589.5,78.1981863058836
"2051/2052",2052,120,120,100,33.3767158665136,144.172810528489,61.9081318016898,37.4875049013405,79.9722915053549,1710.32327155239,1616,1557.65732356199,1505.5,1720,1077,1581.5,76.6157930397912
"2052/2053",2053,121,121,100,35.2571162828693,137.75603756323,62.1714287404699,39.5540433749093,83.0285819371783,1788.36492322944,1756.5,1693.79098280069,1645,1789,1110,1724,78.2546509980111
"2053/2054",2054,120,120,100,36.5637145677166,141.27372668511,58.6464876594107,43.105823159522,82.8207944994663,1818.14716139744,1775,1716.84593022064,1692,1799,1165,1720.5,82.5107295230073
"2054/2055",2055,120,120,100,42.4802409681868,167.077365946211,64.1361840627396,49.2086483956334,87.8814716285116,1898.28770065727,1801.5,1752.59863695388,1785.5,1825,1288,1793.5,84.305888520199
"2055/2056",2056,120,120,100,47.7343442994166,173.387829263466,62.0929865152734,55.2032644831013,85.0553409379409,1941.86146261959,1696.5,1501.5962282511,1612,1835,1457,1615,76.7255473382065
"2056/2057",2057,121,121,100,37.093971391952,149.862648416122,70.0389687497077,46.6851942475495,89.1058708528599,1837.11579847152,1695,1629.43801590584,1691.5,1684.5,1253,1646,79.408955453383
"2057/2058",2058,120,120,100,43.4326876151346,186.470750790995,59.548241107227,46.8730263272779,84.7564911278734,1963.42107545046,1934.5,1896.34101740584,1860.5,1978,1322,1933,84.209856846076
"2058/2059",2059,120,120,100,47.6977102146691,209.282554270199,70.8197270819102,58.8948197235231,91.7949968586985,1946.23942297208,1798,1660.06369358339,1843.5,1752,1508,1733.5,82.5775002961645
"2059/2060",2060,120,120,100,31.9586456076683,136.647793830613,62.4592131292895,38.6282437579854,82.4756698528876,1621.2753842794,1522,1459.35609214516,1452,1571.5,1003,1474,77.6310427013377
"2060/2061",2061,121,121,100,33.1820881073285,162.710989685494,57.5806205685121,39.1927091307719,81.4925036943386,1666.47255967779,1498.5,1419.23444170232,1430.5,1595,1066,1420,75.6884091836273
"2061/2062",2062,120,120,100,52.7721495778275,178.244335211158,74.5116360387114,62.9464657626658,93.7535760606311,2089.85401789725,1938,1781.54780387843,1973.5,1923.5,1677,1905.5,85.6368149397895
"2062/2063",2063,120,120,100,51.3483233903687,211.841160038698,66.8205240868559,58.7754032280761,91.9482663237045,2152.16293273662,1997.5,1851.33804027091,1982,1991.5,1670,1966.5,87.0582467021486
"2063/2064",2064,120,120,100,45.5717048639814,172.181610823382,67.275122881466,53.3149166847832,88.4466804107359,1803.87001983114,1708,1601.38738205758,1718.5,1690,1305,1658,83.516836269846
"2064/2065",2065,121,121,100,45.7989110221348,183.345827631464,62.1371244107207,51.5625648687269,87.6450031431921,2027.01412504818,1976,1886.03294581453,1910.5,1968,1405,1941,86.4137333040389
"2065/2066",2066,120,120,100,44.9067279865321,198.71989693142,58.1192269923344,46.9094244620978,84.8599352979685,2045.42193404687,1982,2025.79288567127,1885.5,2049,1280,2027.5,88.41094757055
"2066/2067",2067,120,120,100,38.9605458553265,165.304679587592,73.5450495053689,50.1419256413567,91.073669082153,1822.38471303112,1648.5,1594.68954785298,1662,1673,1259,1646,82.4164779533985
"2067/2068",2068,120,120,100,28.6373082127253,140.56281998726,55.5319516093738,34.8463489123118,79.8721615119129,1488.94180521963,1454,1424.52740256734,1393.5,1463,826,1367.5,73.9471138228637
"2068/2069",2069,121,121,100,42.6503982046998,170.585895132805,65.3282269810389,50.1291294969889,88.5344658950212,1815.11123293822,1704,1624.67609483551,1689.5,1711,1246,1676.5,82.4872387266623
"2069/2070",2070,120,120,100,28.0018022340052,132.786474588093,63.7296965480511,34.3485724288813,84.3486136481894,1727.71167034324,1661,1711.66172284509,1602,1721,1000,1691,82.2430217442452
"2070/2071",2071,120,120,100,46.4136743102071,169.734706089516,62.0288510348358,53.3741832017204,86.9917406677197,1922.76181136176,1837,1683.43305176972,1816.5,1842,1416,1772,82.0454235967827
"2071/2072",2072,120,120,100,38.3582626785387,149.976504187864,67.2270795193824,50.1106910562938,89.5314469979187,1852.70860210288,1655,1604.28142354024,1697.5,1659.5,1302,1615.5,79.8582488716565
"2072/2073",2073,121,121,100,24.4218701882956,123.447735953371,57.0420501074106,27.1595003055436,77.568790434178,1526.68658151361,1501,1499.7495001423,1373.5,1582.5,794,1455.5,76.1948695633782
"2073/2074",2074,120,120,100,35.8552041467097,144.070743272442,68.6152580515265,44.3580843070147,84.155046102732,1619.26663837742,1343.5,1249.79149089097,1304.5,1493,1134,1292.5,73.0750740235326
"2074/2075",2075,120,120,100,35.8478387745545,160.060887810233,59.5985888195938,42.1988332281844,83.0836587657499,1675.32736199725,1546,1472.75375532136,1521,1578.5,1079,1466.5,76.9494460878541
"2075/2076",2076,120,120,100,35.4624545404932,165.280103396097,54.9266549366633,38.179894176755,80.0528118691622,1765.55119281638,1746,1727.63646031569,1642.5,1782.5,1068,1710.5,80.158512868471
"2076/2077",2077,121,121,100,51.9840483488559,213.50984015908,69.1084618745923,62.5506543759468,94.6039002939757,2150.11112329859,1987,1844.0729047932,2020,1980,1653,1965.5,87.9817890693685
"2077/2078",2078,120,120,100,45.906730676131,167.331482249727,70.0715123254554,54.5268011693783,91.0230264011291,2002.41089916357,1872.5,1810.25359161373,1868.5,1899.5,1458,1890,86.5126635201814
"2078/2079",2079,120,120,100,39.606813325039,146.1097213655,65.7288539991222,46.0233360632833,86.2685634649114,1894.3060180289,1796.5,1829.25358189733,1749,1846.5,1189,1818,85.4216460203261
"2079/2080",2080,120,120,100,37.4402404106371,147.047916669146,58.4605927420242,41.6956271708207,83.0464257288628,1892.55113894059,1880,1847.03058836932,1764.5,1894,1152,1854.5,84.4639585566892
"2080/2081",2081,121,121,100,26.5960651122979,112.834308974547,66.8900416596552,37.0216745625259,85.6917132587001,1577.37982142801,1514,1476.0319508629,1514,1486,986,1432,79.601892129911
"2081/2082",2082,120,120,100,42.0375308757188,165.849287436576,61.2933457355612,46.3101087424171,83.648757335731,1841.41648021323,1730.5,1665.9421173921,1640.5,1788.5,1195,1690,78.3173073060116
"2082/2083",2083,120,120,100,33.063489108879,140.154915621679,61.9992478420394,38.4904125081296,82.6122521088895,1708.39192440547,1635,1611.52852699558,1550.5,1696,1055,1602,81.1670262523348
"2083/2084",2084,120,120,100,49.6823646731319,216.03825370052,64.7570021214849,56.4333408091239,89.9433038034692,2003.48122617273,1900,1819.62555135477,1894.5,1891.5,1456,1879.5,85.305043563063
"2084/2085",2085,121,121,100,40.5697545363399,161.112510796781,66.583168039112,48.7037397825778,88.7939222896532,1872.42990183315,1717,1707.35747257516,1703,1780,1210,1729.5,79.7327433617029
"2085/2086",2086,120,120,100,41.5492326729175,184.018120786235,64.8629346163261,50.2981581502073,87.4647148490862,1808.60832701981,1694.5,1601.80062654641,1718,1680.5,1274,1644,79.3277223395544
"2086/2087",2087,120,120,100,46.0711886981007,184.930634792207,66.4204312531606,55.2307505104269,89.8742327011991,1977.74198014729,1832.5,1720.1141013178,1837.5,1826.5,1478,1786,84.3822320317377
"2087/2088",2088,120,120,100,39.0781175892962,146.467156489548,69.3096187898918,47.5838211314278,87.2192540920264,1747.55842443317,1634,1536.54934772358,1613.5,1647.5,1247,1590.5,79.6930218923681
"2088/2089",2089,121,121,100,42.6601860667324,180.304320718141,64.0689686598269,50.2848337317594,88.6505578380519,1925.65549019322,1789.5,1742.87538030709,1776.5,1830.5,1316,1780.5,85.7700153244878
"2089/2090",2090,120,120,100,48.4038318480652,212.135183135947,67.0774966047558,55.6897862462494,91.2983284891217,2046.23224682536,1893.5,1827.02850615971,1886,1925,1497,1908,86.5399687240424
"2090/2091",2091,120,120,100,46.0359931671024,170.671134050564,68.9735710158407,55.7132180851624,90.1619397057619,1792.78429227349,1677,1515.36466204935,1700,1624,1317,1590.5,79.1695795721607
"2091/2092",2092,120,120,100,51.6345141521496,194.451683893894,67.8972048423353,61.2553227276693,92.4274639967324,2116.47118370468,1949.5,1867.33393655372,1994.5,1950,1617,1935.5,88.29411970195
"2092/2093",2093,121,121,100,33.6749125071974,136.70644488404,63.8864940210527,40.3178379291899,83.7139548783721,1644.91671827453,1590.5,1529.59912546754,1542.5,1601.5,1038,1532,78.212614564145
"2093/2094",2094,120,120,100,34.0398785892533,137.023216435909,68.3534415550862,45.8043944163996,86.7086666411875,1565.04422405123,1420,1279.41723798993,1481.5,1376,1120,1303,74.1630773984925
"2094/2095",2095,120,120,100,52.7380155136252,212.219513669766,62.8055505337166,58.057637352349,88.7826998826385,2042.72223466577,1908,1891.83964662639,1908.5,1951.5,1414,1926.5,87.4526926094732
"2095/2096",2096,120,120,100,41.9798443317207,177.076244525771,58.4863636486541,43.5922018795852,81.5027475541932,1833.50851711095,1721.5,1642.00037002555,1616,1844,1218,1692.5,79.262406245778
"2096/2097",2097,121,121,100,41.666548972765,180.910163924013,61.2427610598331,49.5792107358775,83.8714947261892,1740.28259569354,1435,1211.40460739315,1396,1578,1302,1332.5,70.7789783553071
"2097/2098",2098,120,120,100,39.0463636989011,151.031717326139,67.6873015095084,49.4074250422798,88.4738454784864,1722.36139457341,1561.5,1441.25842542839,1587,1546,1225,1481,78.227634867595
"2098/2099",2099,120,120,100,37.801733827698,167.765503678582,64.3051864011679,44.2169894494599,85.8981766666325,1834.61435515078,1758.5,1756.19384199988,1701.5,1802,1168,1766.5,82.4037165338013
"2099/2100",2100,120,120,100,42.5668850858031,156.533591939733,60.5485163708739,47.248997523703,84.5851754492162,2015.85557144752,1905,1895.78109867754,1828,2000.5,1334,1922,86.0154158086953
"2100/2101",2101,120,120,100,31.8438608208339,140.219242244148,64.1087522641612,39.8405416396801,85.1661966609703,1716.74714804947,1682,1638.31396432567,1627,1679.5,1091,1656,82.0475445755674
