"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2042/2043",2043,120,120,100,84.3698345963494,2502.85450588679,669
"2043/2044",2044,120,120,100,87.5163414214394,4579.98910451448,260
"2044/2045",2045,121,121,100,81.0273893961776,2659.64920435986,772
"2045/2046",2046,120,120,100,79.2437624718996,5085.07311788248,608
"2046/2047",2047,120,120,100,80.6171640402572,4121.35585664585,638
"2047/2048",2048,120,120,100,87.779320273351,3134.19267532742,418
"2048/2049",2049,121,121,100,83.6234061285459,2887.36334206816,621
"2049/2050",2050,120,120,100,82.4400716658965,1615.24942156207,622
"2050/2051",2051,120,120,100,76.8849344144755,5320.62804786256,454
"2051/2052",2052,120,120,100,80.3139224972538,6544.17446452845,341
"2052/2053",2053,121,121,100,84.8245101793145,5699.25240713172,317
"2053/2054",2054,120,120,100,85.2755477648689,5841.97614350356,262
"2054/2055",2055,120,120,100,85.9416529658583,4038.14667258877,469
"2055/2056",2056,120,120,100,78.0040746412242,6411.09907352459,356
"2056/2057",2057,121,121,100,79.7984040774909,3788.82176582841,648
"2057/2058",2058,120,120,100,86.7137703211529,4635.65356969927,245
"2058/2059",2059,120,120,100,79.3956557326374,2907.86629372695,709
"2059/2060",2060,120,120,100,78.8012758146779,6197.2734904564,483
"2060/2061",2061,121,121,100,78.3723566081499,7389.65872300789,398
"2061/2062",2062,120,120,100,81.1790900149026,2128.34243434248,659
"2062/2063",2063,120,120,100,82.6421170768499,2875.87610350503,517
"2063/2064",2064,120,120,100,82.4157144947312,4145.44753124798,598
"2064/2065",2065,121,121,100,90.1413385366359,4044.93775074463,304
"2065/2066",2066,120,120,100,90.9656599904829,4058.01220527012,225
"2066/2067",2067,120,120,100,81.2777514945174,2684.31573917437,783
"2067/2068",2068,120,120,100,83.9094092391442,7113.46371667739,398
"2068/2069",2069,121,121,100,83.4104278810137,4305.39786789473,564
"2069/2070",2070,120,120,100,84.525205732878,4465.05458221864,493
"2070/2071",2071,120,120,100,84.8222331271136,4938.70477356296,366
"2071/2072",2072,120,120,100,80.2468718253022,4195.00461373013,655
"2072/2073",2073,121,121,100,84.3882670730272,7517.24819459766,291
"2073/2074",2074,120,120,100,72.7657165109486,6351.18753460329,709
"2074/2075",2075,120,120,100,81.2352609470654,6343.22295073047,451
"2075/2076",2076,120,120,100,87.251623015547,6341.96732031927,183
"2076/2077",2077,121,121,100,84.6184124269421,2407.6970418077,604
"2077/2078",2078,120,120,100,84.9804982124442,2552.82002526708,571
"2078/2079",2079,120,120,100,85.7532517182863,3932.16640594508,430
"2079/2080",2080,120,120,100,88.2764148740825,5221.44716580585,205
"2080/2081",2081,121,121,100,81.1641981165449,5370.20044820756,624
"2081/2082",2082,120,120,100,81.7857314425219,5541.3153812252,359
"2082/2083",2083,120,120,100,84.3249527968601,5693.24598514289,431
"2083/2084",2084,120,120,100,84.6767584752015,3092.00924983807,514
"2084/2085",2085,121,121,100,80.4867395222846,3936.57700315118,574
"2085/2086",2086,120,120,100,82.108710301769,4483.90085264109,573
"2086/2087",2087,120,120,100,84.0420924413611,3679.55437644944,544
"2087/2088",2088,120,120,100,81.1364781974171,4394.53439948149,623
"2088/2089",2089,121,121,100,85.8496223350176,4144.52753333375,511
"2089/2090",2090,120,120,100,84.0493267539878,2655.96662874054,552
"2090/2091",2091,120,120,100,81.1388426972444,4087.47149731219,675
"2091/2092",2092,120,120,100,85.8616766219729,2615.66981589049,530
"2092/2093",2093,121,121,100,82.7400392299041,5787.66319898143,467
"2093/2094",2094,120,120,100,75.6474629058412,5581.35135358572,777
"2094/2095",2095,120,120,100,88.0662866972471,3511.93056176789,405
"2095/2096",2096,120,120,100,81.0230944699724,6496.88885554951,244
"2096/2097",2097,121,121,100,70.8441972712681,7861.00299522281,505
"2097/2098",2098,120,120,100,77.2761349682169,4561.42103357054,722
"2098/2099",2099,120,120,100,83.6236277522403,4204.9282075949,465
"2099/2100",2100,120,120,100,86.5941048772111,4694.30178975966,244
"2100/2101",2101,120,120,100,83.990592439899,4802.97266418394,484
