"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2048/2049",2049,121,121,100,77.3668324066684,1327.90463606967,1007
"2049/2050",2050,120,120,100,76.4962088409166,602.760930323973,1153
"2050/2051",2051,120,120,100,76.9049218587961,2939.84044851363,901
"2051/2052",2052,120,120,100,80.0332469068762,3625.48011471424,541
"2052/2053",2053,121,121,100,82.9575078018579,3091.78695864184,595
"2053/2054",2054,120,120,100,83.3245900397769,3266.16493865196,550
"2054/2055",2055,120,120,100,79.3211090036457,1924.19602888264,757
"2055/2056",2056,120,120,100,74.5285268864591,4084.43350059912,768
"2056/2057",2057,121,121,100,73.242756816524,1848.48764352826,953
"2057/2058",2058,120,120,100,86.0110954140837,2422.50623758836,546
"2058/2059",2059,120,120,100,74.9283009021583,1345.05913359905,1112
"2059/2060",2060,120,120,100,80.0537612782919,3492.10570012452,735
"2060/2061",2061,121,121,100,81.762350768422,4426.37556793867,642
"2061/2062",2062,120,120,100,71.5296390719686,1053.81385709625,1132
"2062/2063",2063,120,120,100,77.677793248411,1481.10360634886,937
"2063/2064",2064,120,120,100,77.7258742827798,2338.12539961236,993
"2064/2065",2065,121,121,100,83.6546561922387,2097.73142351815,672
"2065/2066",2066,120,120,100,86.7016686796414,1851.78177660098,476
"2066/2067",2067,120,120,100,74.9925336835913,1297.78552605212,1093
"2067/2068",2068,120,120,100,86.0072218202022,3937.46672395384,574
"2068/2069",2069,121,121,100,80.8910844237435,2222.22850121744,872
"2069/2070",2070,120,120,100,79.4774748565906,2253.95841248985,721
"2070/2071",2071,120,120,100,80.1006577037515,2630.61810353771,721
"2071/2072",2072,120,120,100,72.2928349184094,2301.93582192436,934
"2072/2073",2073,121,121,100,85.3074318632243,4252.71442926768,478
"2073/2074",2074,120,120,100,70.4866005999575,3938.16095366841,927
"2074/2075",2075,120,120,100,81.360900908423,3497.60496287327,743
"2075/2076",2076,120,120,100,88.7095185737689,3501.11814372428,420
"2076/2077",2077,121,121,100,78.1429225370175,1140.65179259982,1031
"2077/2078",2078,120,120,100,77.976603578878,1175.26177945267,996
"2078/2079",2079,120,120,100,80.6262993187429,1941.76551318169,658
"2079/2080",2080,120,120,100,85.0043509777897,2813.06657262146,545
"2080/2081",2081,121,121,100,76.9298183776318,2907.81898096111,879
"2081/2082",2082,120,120,100,80.1088569154908,3117.52383327484,647
"2082/2083",2083,120,120,100,80.5888493177117,3062.18897708785,696
"2083/2084",2084,120,120,100,80.1517514071948,1419.70997914486,873
"2084/2085",2085,121,121,100,76.2653154392392,1876.92351971939,854
"2085/2086",2086,120,120,100,79.6029141790768,2378.50602337066,874
"2086/2087",2087,120,120,100,78.4461175250381,1890.80778870732,893
"2087/2088",2088,120,120,100,76.2280897351447,2372.53874072805,953
"2088/2089",2089,121,121,100,81.6808165454386,2125.64434733707,827
"2089/2090",2090,120,120,100,79.1130952910789,1233.53651938308,912
"2090/2091",2091,120,120,100,75.8912893060751,2153.72495935671,1070
"2091/2092",2092,120,120,100,78.5680600729538,1213.06501478981,916
"2092/2093",2093,121,121,100,83.6655350612691,3036.58624294493,719
"2093/2094",2094,120,120,100,74.0316128545346,3159.32351369597,1073
"2094/2095",2095,120,120,100,84.3037437141611,1744.83460323233,771
"2095/2096",2096,120,120,100,81.7358842497433,3775.10640126094,545
"2096/2097",2097,121,121,100,74.0129888337233,5043.08915203717,898
"2097/2098",2098,120,120,100,74.4058945137785,2493.58864290267,1068
"2098/2099",2099,120,120,100,81.8076098827205,2087.15547435079,733
"2099/2100",2100,120,120,100,83.09926508438,2402.68480530102,498
"2100/2101",2101,120,120,100,80.8834393881534,2551.70047840942,789
