"Season","End_Year","Season_days","Data_days","Perc_complete","Rate_of_Chill","Chill_Days","Exponential_Chill","Triangula_Chill_Haninnen","Triangular_Chill_Legave","Chilling_units","Low_chill","Modified_Utah","North_Carolina","Positive_Utah","Chilling_Hours","Utah_Chill_Units","Chill_Portions"
"2028/2029",2029,121,121,100,42.7972125367046,210.915781319322,70.2229933543672,56.9044497437394,94.1700372935332,1794.32558722157,1596,1424.81686867739,1663.5,1541,1401,1508,81.6810642695646
"2029/2030",2030,120,120,100,45.1891638441205,204.809560274955,73.6026998779329,59.0946807063895,95.5981367895611,1882.50879087168,1636,1533.09687905581,1731.5,1634.5,1447,1619,83.7958180761084
"2030/2031",2031,120,120,100,54.2969794848617,261.051484357701,70.4048360394345,64.6929371857288,94.6353869009553,1961.39978427503,1755,1653.31065315168,1827.5,1744,1550,1734,84.3518075868251
"2031/2032",2032,120,120,100,45.6535151665932,218.649093077707,64.8953646518077,56.0983034234897,91.5646449980932,1904.92249607116,1761.5,1706.06553276876,1775,1762.5,1349,1749,85.66106302357
"2032/2033",2033,121,121,100,49.1758839861514,195.768399414586,81.7659239840859,63.5291741779219,99.2828341051607,1863.80454818263,1610.5,1466.60013864109,1725.5,1585,1484,1585,81.6697089814252
"2033/2034",2034,120,120,100,43.506699017048,205.781053210772,77.7874901062081,57.9209085827034,94.4650934931754,1723.70936134623,1476.5,1283.45983152414,1583.5,1420.5,1406,1377.5,76.3056636365518
"2034/2035",2035,120,120,100,40.7547727689804,174.606051554213,75.7692998532069,53.9219558487267,93.6939604677248,1743.48971171347,1533.5,1394.18490380537,1612.5,1494.5,1372,1460,77.7578722606668
"2035/2036",2036,120,120,100,46.4633475631514,195.884742830805,73.02290292764,57.0761065104568,92.7166880855335,1881.65722187117,1691,1634.27016027924,1759.5,1683,1417,1671,82.6071335161214
"2036/2037",2037,121,121,100,43.4209752366444,188.842193381933,79.7659967806941,60.1567484678716,98.2511589747767,1826.66312518879,1561,1419.21795734523,1705.5,1507,1457,1493,82.774376623207
"2037/2038",2038,120,120,100,45.2485870148725,185.348029145828,71.7820763863438,53.2728709571567,90.8935270622514,1821.40587752922,1698.5,1567.46003369472,1717.5,1672,1369,1653,78.2679993123265
"2038/2039",2039,120,120,100,39.1402317335077,194.769610962904,62.704507168737,47.2616164374344,88.4827879297358,2007.0791537453,1924.5,1890.83217336562,1888.5,1938,1384,1927,89.1112092282747
"2039/2040",2040,120,120,100,56.3036371119238,227.699102721795,67.3410574873483,66.0100411842169,93.7124855523613,2070.35447066257,1872.5,1699.61722735455,1919,1867.5,1620,1834.5,85.3019784890694
"2040/2041",2041,121,121,100,52.1516105729827,221.59814051671,68.4809305984523,63.1828793692811,94.7347659763142,2088.65765691584,1928,1760.9855892769,1948,1899.5,1618,1887.5,86.3000546124886
"2041/2042",2042,120,120,100,34.1046793506886,131.094431240851,70.4614635492237,41.776902567244,85.3911666815451,1780.2998652723,1673,1689.95402381624,1639.5,1730.5,1074,1699,83.8369817236226
"2042/2043",2043,120,120,100,50.4855368658623,213.472755403103,78.0233955259418,68.7425785743503,100.569495757484,1882.5616009846,1557,1385.19888098557,1758.5,1474.5,1586,1470,82.2672334672616
"2043/2044",2044,120,120,100,49.0842050377075,222.732864911792,67.8505323595968,56.8504339069157,92.1429800889255,2029.13319199823,1841.5,1764.90062026047,1876.5,1851,1534,1829.5,86.024407873032
"2044/2045",2045,121,121,100,47.3479120202406,199.191937549099,85.1746568401125,60.231149574554,96.4826950179067,1802.53344106214,1576,1436.29912030115,1683.5,1526,1483,1519.5,80.198925910433
"2045/2046",2046,120,120,100,40.1962300738326,195.151175673482,72.8740816859624,55.1912132865571,93.8323600496093,1764.24156833021,1504.5,1381.83307018063,1595.5,1500.5,1403,1444,79.9903378660656
"2046/2047",2047,120,120,100,41.7418579373782,182.211918538806,81.1684911525552,49.7062820482058,90.8346279477016,1769.80461033131,1621.5,1524.99755490107,1642,1625,1324,1609,77.9460240210346
"2047/2048",2048,120,120,100,51.8406886259941,201.936090787743,74.4551102769857,64.6275876443757,96.939362939001,2026.73569662444,1764.5,1655.38342908675,1881,1744,1636,1742.5,84.5513445243714
"2048/2049",2049,121,121,100,47.5858500368608,219.439269482632,75.5570577403924,64.1299923884709,99.4062051127123,1902.79911384379,1633.5,1550.69453230888,1752,1621.5,1469,1620,82.9167168067315
"2049/2050",2050,120,120,100,59.9962446324581,237.991955392017,80.4621212157284,75.7981458239391,101.943358280085,1984.5822214926,1655.5,1439.51606472862,1849.5,1588,1733,1586.5,82.2433885645751
"2050/2051",2051,120,120,100,49.5474093309572,213.541905257217,71.7137025467396,63.9856438151314,95.6566827700348,1826.00102505076,1548.5,1367.77778666727,1692,1475.5,1479,1445.5,80.0469845016205
"2051/2052",2052,120,120,100,46.7727860592914,212.866283776941,69.8496271922995,54.019506558244,88.1904495103843,1922.47406387495,1763,1657.33225196933,1774,1779,1432,1731.5,81.6737640553392
"2052/2053",2053,121,121,100,46.0850686336932,198.2171002221,69.9275570217663,55.776332147495,91.9629797749248,1987.89135660895,1842.5,1726.10355146175,1858,1815.5,1483,1799.5,84.8484159363588
"2053/2054",2054,120,120,100,42.571826358721,184.398158155751,66.6542601143233,55.0079123467431,91.4919829637951,1920.13306901627,1749.5,1638.79649697482,1801.5,1730.5,1436,1705.5,82.7329460892706
"2054/2055",2055,120,120,100,47.1822997804228,199.491415728205,72.5275784311807,59.7975663490338,95.5045447588406,1944.59667754523,1712.5,1618.75519479716,1789,1700.5,1483,1696.5,84.5820238928873
"2055/2056",2056,120,120,100,50.4989497513204,203.620600927882,69.9990682413136,65.0103274738046,93.1223046912441,1907.75573073738,1608,1387.63335840594,1674,1613,1600,1495.5,78.1480432543731
"2056/2057",2057,121,121,100,40.8242462598268,188.498835931603,79.105853287754,54.2464675139436,95.5752864713087,1845.38056001058,1622,1550.02489466068,1712,1625.5,1396,1623,79.1147384942469
"2057/2058",2058,120,120,100,55.7876840047378,235.776726094553,67.4860252688059,66.4938975616883,94.1826853460764,2055.73810216444,1865.5,1725.52027677848,1936.5,1853.5,1609,1829.5,85.2794065813487
"2058/2059",2059,120,120,100,47.2556538166614,211.42007723078,79.6708010572738,65.2225323361427,98.2612266122516,1812.99969310078,1534,1380.8838300287,1692,1474.5,1479,1469.5,79.2584841563321
"2059/2060",2060,120,120,100,35.5192334126941,163.461587674884,71.2993911341991,44.2039461994099,88.014850074527,1690.65451916441,1550,1489.66903334499,1547.5,1555.5,1192,1515,77.0836833338053
"2060/2061",2061,121,121,100,41.8032019928536,196.865851984863,65.2698804104537,50.0372054832026,88.9801948992555,1718.97434695219,1580,1463.40578147823,1588.5,1589,1223,1519,77.4328838004485
"2061/2062",2062,120,120,100,44.159087041026,183.814321257349,85.0421226500454,62.6422375472133,98.8569711956825,1872.26516110441,1577,1394.55069086945,1749,1528.5,1588,1522.5,79.085619179863
"2062/2063",2063,120,120,100,56.6741122956064,247.859749024835,75.4693883729257,71.9626111674602,99.5412787412369,2033.89957871984,1738.5,1512.39862630969,1914.5,1667,1736,1655,82.7401899996166
"2063/2064",2064,120,120,100,37.8623914677853,167.030052450906,76.7479630306201,55.0213075472434,94.8194233538022,1687.94002241443,1468,1373.3149822051,1585,1442,1272,1420,81.3103698940613
"2064/2065",2065,121,121,100,54.4782125778192,233.548735480779,70.1776201963935,67.1884752128918,96.9609339003442,2093.50172841357,1895,1709.95315813209,1987,1833.5,1691,1830,88.1279975268026
"2065/2066",2066,120,120,100,57.3119421659625,249.603814538108,65.7002431911379,67.2584100285991,94.6211274481351,2189.96766370535,1999,1904.7558234711,2038.5,2019.5,1682,2013,88.8519331456282
"2066/2067",2067,120,120,100,45.6172492064855,194.252951942893,83.5751079503266,55.8640547575131,94.8442696242871,1782.02506791745,1614,1445.33940269804,1665.5,1574.5,1443,1570,78.4509961534968
"2067/2068",2068,120,120,100,32.3691580662927,160.887227512658,62.7241671045626,42.2331722508845,87.4300124263909,1722.32052734683,1613,1652.02871951606,1559.5,1679,1012,1651.5,85.2516877530015
"2068/2069",2069,121,121,100,47.4786138936796,203.120859442635,74.0104790526178,60.4966977673087,95.2081728022653,1841.67290505974,1658.5,1526.84198239874,1754,1613.5,1490,1603,81.7560798991399
"2069/2070",2070,120,120,100,38.4281920735069,190.566594430782,72.5164480672185,46.6036994459105,90.2323252468197,1836.16588099202,1703.5,1648.74573375295,1707,1707.5,1320,1697.5,82.0343737989097
"2070/2071",2071,120,120,100,50.3747027676863,222.783861491474,69.6395813859766,65.6769839260026,95.8241268879749,2041.79107435799,1848,1636.08073267955,1921,1797,1665,1777.5,85.805387353952
"2071/2072",2072,120,120,100,40.3784670599884,175.927086816601,76.335414224842,54.5126704083009,95.4017221105393,1795.2253569485,1575.5,1463.19115476818,1660,1574.5,1358,1561,80.3418877073582
"2072/2073",2073,121,121,100,33.8432624596197,182.310554624383,64.6394802472769,40.0274278592145,85.3850194614572,1819.08556196274,1712.5,1703.68777263805,1637.5,1769,1148,1717.5,85.1747909122696
"2073/2074",2074,120,120,100,39.6095353741984,168.402280634639,77.6951349762128,50.7544450677062,89.9262040008642,1620.81664864195,1404.5,1225.08531194316,1453.5,1409,1254,1315,72.9893175517809
"2074/2075",2075,120,120,100,43.1203793898389,207.854819012872,67.0759969277368,54.0774981568105,91.2659116926725,1838.15058951263,1626,1581.38772625272,1690,1657,1277,1618.5,83.5169713011837
"2075/2076",2076,120,120,100,45.881970833433,214.2790411078,62.2117492816341,53.5934200033306,89.380394986748,1950.2597609309,1836.5,1763.99300953899,1827.5,1819,1364,1791,86.7239217620718
"2076/2077",2077,121,121,100,56.648796648837,237.03429480517,78.2657954528534,71.697566593381,100.968387544634,2011.17216324108,1720.5,1513.27093397554,1882,1642.5,1718,1638,83.1412547867694
"2077/2078",2078,120,120,100,50.4316041399626,197.675453434169,79.57353207499,63.4411965107394,96.5156129096081,1952.73208846207,1692,1541.85576646766,1820,1671.5,1604,1669,83.3624193613159
"2078/2079",2079,120,120,100,51.2379306662127,187.725103117971,74.7651634431821,60.9726828682777,93.3340273516064,2011.71640501195,1866.5,1716.86374922067,1877.5,1843.5,1564,1826.5,83.2650094764758
"2079/2080",2080,120,120,100,46.7123583729371,203.467182287937,66.2150916266937,57.0691732177428,92.1563091605487,2021.83668435446,1871.5,1801.55280709323,1897.5,1866.5,1450,1859.5,86.12334488138
"2080/2081",2081,121,121,100,26.0690850206665,127.635606143282,76.6772986298407,37.7770012941397,89.850215065467,1589.28114376887,1424.5,1422.11953909767,1453,1434,982,1411,78.4658640764555
"2081/2082",2082,120,120,100,46.4513659017502,196.413372482976,69.660249797638,57.8786403627901,91.4801168008055,1877.78307317029,1678.5,1563.02210944286,1739,1698,1416,1642,81.2660570714725
"2082/2083",2083,120,120,100,42.6402760180327,177.870535880582,70.0754278116536,51.7666428591612,90.2502866303839,1845.56323429209,1641,1599.14154623546,1670,1667.5,1300,1636,82.1422092827434
"2083/2084",2084,120,120,100,58.0313406159342,251.472061433116,72.7840861279794,71.7648849905556,98.1404353811926,2023.72029659461,1770.5,1628.74170047891,1875.5,1740.5,1622,1737.5,85.2508430572816
"2084/2085",2085,121,121,100,48.7416920939867,200.198567735014,75.1238679743012,61.3012993518903,96.3300212683283,1930.84094236308,1684,1615.13395074737,1757.5,1719.5,1463,1694,79.9988722682392
"2085/2086",2086,120,120,100,41.5177630608155,188.987129138332,73.8250626882337,55.4880088077105,93.6862727343478,1738.32276437717,1519,1439.97777064367,1615,1506,1263,1492.5,80.0396107406305
"2086/2087",2087,120,120,100,47.6591165619669,204.531251596528,75.4478894664038,62.0124440077714,96.5124140623729,1890.38185709354,1641.5,1486.65180693317,1765,1601,1520,1579.5,83.2454471967176
"2087/2088",2088,120,120,100,39.5118452541549,159.676068841909,78.6962071954638,51.6683871234717,92.1638422961102,1702.00583925645,1527,1399.94686576737,1587.5,1472.5,1296,1450.5,77.1748998765888
"2088/2089",2089,121,121,100,46.2972990251096,200.115582731348,72.6838819016986,57.8298956390604,95.286231194492,1890.74885270995,1663.5,1565.22116698434,1737,1661,1411,1637.5,83.7556458197068
"2089/2090",2090,120,120,100,55.7648712777239,243.201160832879,75.897570505219,67.7522263088883,97.640804859016,1959.75808064517,1721.5,1566.50586744427,1828,1698,1599,1695.5,83.6189355035713
"2090/2091",2091,120,120,100,41.1294451158447,166.693158274092,78.5447617863528,56.4469413656039,95.6648935373989,1656.36664538435,1437,1321.11542780873,1550,1385.5,1251,1373,79.491154393143
"2091/2092",2092,120,120,100,52.8497724898757,201.543797329857,77.1169791307585,69.2587807007214,98.9694601756287,1983.01081990165,1707,1522.16016973738,1836.5,1656,1618,1650.5,83.9439961150383
"2092/2093",2093,121,121,100,41.3563597982438,176.427252816302,71.8929225881815,52.0717922949443,91.5532963776734,1827.65574697743,1666,1601.74895946438,1699.5,1656,1325,1638,83.3893217634886
"2093/2094",2094,120,120,100,25.7464545171976,132.411269915804,77.6551351844314,43.8134136548049,92.2799405688307,1505.12187428301,1268,1193.36338526083,1370.5,1249,1042,1218.5,76.4512688448067
"2094/2095",2095,120,120,100,56.6028907277993,218.347889397385,71.1280295477565,70.9701360828415,97.2290158085901,1998.10390198452,1763,1625.41165454045,1855.5,1749.5,1555,1742,84.6800395958435
"2095/2096",2096,120,120,100,49.5094237324314,220.299239182081,66.2830385984241,58.6456963464176,90.2944516400503,1902.31696196098,1714,1584.42888312846,1759.5,1727.5,1456,1668.5,79.7391334956628
"2096/2097",2097,121,121,100,43.4097971172694,201.703292972818,68.9124527619797,57.1337948842835,91.4353876603811,1682.56343013205,1392.5,1186.9127293518,1481.5,1388,1360,1252.5,70.7741997815083
"2097/2098",2098,120,120,100,36.5720342395176,166.120350511079,76.721452502935,51.2980030254225,94.0882636731554,1664.23711413622,1398.5,1312.24668291756,1493,1382.5,1233,1347.5,78.1102170596841
"2098/2099",2099,120,120,100,46.7659392039654,208.735079371188,72.7421123889972,57.5162078536137,92.9849287273675,1928.44105423178,1712.5,1647.86281346429,1764,1730.5,1403,1718.5,83.2554340960851
"2099/2100",2100,120,120,100,52.6225859248599,204.705998064361,68.5777711975958,62.1894834137441,93.3603980032308,2112.74424204114,1913.5,1789.77789120792,1951.5,1941,1629,1914,85.9831401734373
"2100/2101",2101,120,120,100,38.2716440373701,182.746287860286,73.0679912838499,48.6309423622831,90.7602196858483,1757.71599350648,1600,1538.8603759989,1661,1568.5,1292,1563,81.6217082896819
