"Season","End_year","Season_days","Data_days","Perc_complete","Chill_CP","Heat_GDH","Frost_H"
"2090/2091",2091,120,120,100,79.8701724153798,4589.66875813063,607
"2091/2092",2092,120,120,100,86.4818848321829,3028.55631783791,457
"2092/2093",2093,121,121,100,82.8634925578572,6494.88132161461,429
"2093/2094",2094,120,120,100,76.7530882205974,6207.29856286664,706
"2094/2095",2095,120,120,100,88.1730621128736,3977.55921727791,352
"2095/2096",2096,120,120,100,81.9671895368047,7156.85377241112,210
"2096/2097",2097,121,121,100,73.4162621811029,8478.87824185751,439
"2097/2098",2098,120,120,100,77.2299131178006,5114.9718304351,655
"2098/2099",2099,120,120,100,85.2603959854023,4810.68686738517,430
"2099/2100",2100,120,120,100,86.1484712515576,5286.04147238284,192
"2100/2101",2101,120,120,100,84.2732219772333,5355.03083770163,421
